http://twitter.com/pouvraire/statuses/697803662270267392	screams @ deutsche bahn . __d__	true	negative	Allgemein:negative 	
https://8900km.wordpress.com/2015/08/06/auf-japanisch-fluchen/#comment-4096	habe gestern mal darueber nachgedacht . pra ... ich habe gestern mal darueber nachgedacht . praemisse : japaner sagen ja gern , sie haetten keine “boesen” woerter ” dazu : es stimmt schon , japanisch benutzt weniger kraftausdruecke . “schwanzgesicht”, “hurensohn”, “fotze” etc . gibt es so im japanischen schlicht nicht . ( es ist auch nicht ueblich , jemanden als “manko” zu beschimpfen .) das bedeutet aber eben nicht , dass japaner alles heilige waeren , die nie etwas boeses ueber andere sagen wuerden , auch wenn viele japaner sich da gerne moralisch ueberlegen fuehlen ( “holier-than-thou”-attituede). im japanischen gibt es auch eine beachtliche palette von ausdrucksweisen um missfallen auszudruecken , sei es direkt oder indirekt . in meiner kleinen liste oben stehen ja nur einfache vokabeln . ich glaube , du hast es in deinem urspruenglichen text auch ganz gut beschrieben : es gibt einen regelrechten “mecker/fluch” -modus im japanischen bei dem vor allem die wortendungen sich aendern . typisch waere z.b. “nanda omae ! doke ! korosuzo ! ” hier sind dann nicht nur die reinen vokabeln bedeutend sondern eben auch die imperativ / expletiv-endungen . oder , auf einer “meta”-ebene gesagt : letzten endes sind die unterschiede der kulturen nur details . die menschlichen gefuehle von frustration und aerger finden immer ein sprachliches ventil , ob das nun kraftausdruecke wie im westen sind oder deren nicht-kraftausdruck-entsprechungen im japanischen . es ist aber auch interessant , wie japaner oft stark peinlich berueht reagieren , wenn sie westler fluchen hoeren . speziell die englischen kraftausdruecke “shit” und “fuck” haben ja eine starke wirkung . interessant in diesem zusammenhang auch ein gespraech , das ich letztens mit meiner frau hatte ( sorry lange geschichte ) : ich war mit einer kollegin in der bahn auf dem heimweg . wir unterhielten uns ganz normal . direkt vor mir stand ein oyaji ( so um die 60 ) und fuehlte sich wohl von unserer unterhaltung gestoert . also habe ich ihm ein gutgelauntes “存在してすみません” entgegengeworfen ( was natuerlich ein fehler war , da tokyoter und speziell tokoyoter oyaji keine ironie verstehen ). naja , am ende hat er sich beruhigt und ist ausgestiegen . ich glaube , als er sich umdrehte und sah , dass ich ein grosser , boeser auslaender bin , hat er sich es dann anders ueberlegt …. ich erzaehlte diese geschichte also meiner frau und meinte ich haette besser mein yakuza-speak auspacken sollen a la “なに？このくそジジ！じゃまするな！”. aber da meinte meine frau lachend , dass das nicht zu mir passen wuerde und ich darin nicht “gut” weil ungeuebt sei . ich frage mich , ob ernsthaft fluchen in japanisch fuer auslaender nicht vorgesehen ist . ( naja , es gibt auch nicht viele auslaender , die formvollendet auf japanisch fluchen koennen .) __d__	true	negative	Allgemein:negative 	
http://www.railroad24.de/modellbahnbilder/bilder.php?id=7807	gleisplan optimiert dargestellt worden , habe keine ahnung warum . wie schon mal erwähnt liegt die stadt tiefer als der bahnhof , das finde ich recht reizvoll . neben dem empfangsgebäude liegt ein güterbahnhof bzw. könnte man in dem gebäude auch eine post , gepäckabfertigung __d__	true	negative	Allgemein:negative 	
http://twitter.com/Motorick/statuses/673901720188149760	touris , ihr solltet mich in der bahn nicht fragen wo ihr aussteigen müsst um irgendwo hinzukommen , wenn ich keinen sitzplatz habe . __d__	true	negative	Allgemein:negative 	
http://www.berlinonline.de/themen/kleinanzeigen/detail/396036691/	gutschein über 15 euro der deutschen bahn db toffifee 1 gutschein über 15 euro der deutschen bahn db toffifee ich habe noch zwei toffifeegutscheine übrig die ich gerne abgebe . der code …… 05.12.2015 um 09:23 uhr 13591 bahn & öpnv ich suche einen gutschein für bahncard 25 bc db 04.12.2015 um __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/237702348824/posts/10153959848588825?comment\_id=10153959980818825#237702348824\_10153959848588825\_10153959980818825	: hna na , kommt der winter jetzt . verspätet , wie die deutsche bahn __d__	true	negative	Zugfahrt:negative 	
http://www.facebook.com/152033178165965/posts/868429353193007?comment\_id=869311409771468#152033178165965\_868429353193007\_869311409771468	: db bahn der text der db bahn scheint mir wie eine automatische standart ansage . bei soviel unzufriedenheit und steigender inkompetenz ist es kein wunder wenn die bahnkunden auf alternative beförderungsmittel umsteigen . __d__	true	negative		
http://www.facebook.com/152033178165965/posts/865612490141360?comment\_id=865640540138555#152033178165965\_865612490141360\_865640540138555	: db bahn christoph zaradny - danke für ihre anregung . ich gebe diese gerne weiter , kann mir aber denken , dass es keine solchen aukleber geben wird . die anzahl unserer fahrgäste , die sich auf inline-skatern bewegen , sind doch sehr begrenzt und damit ist der handlungsdruck nicht so groß . das monopol der db ist , vor allem im nahverkehr , nur noch theoretischer natur . viele private eisenbahnverkehrsunternehmen sind im nahverkehr unterwegs und haben schon regional beachtliche marktanteile gewonnen . /da __d__	true	negative	Allgemein:negative 	
https://plus.google.com/106967535142671617878/posts/SyZipUgKNA5	republic of the sun_11_10_1977_space nasa_kennedy_sonnenkönig_rivera muñoz hugo iván_11_10_1977 ... the republic of the sun_11_10_1977_space nasa_kennedy_sonnenkönig_rivera muñoz hugo iván_11_10_1977 te espera fidel para darte tú muerte santa . thermonuclear_09_16_45_110_7_orbit der rechnungshof : militärgerichte . memorial : ( lat .), das denkschrift , eingabe astronomische einheit : abk . ae , längeneinheit ; entspricht ungefähr dem abstand erde_sonne 1 _ae = 149 , 5 . 10.7 km provinzial : ( lat .), der obere einer provinz ordens . thermonuclear_09_16_45_110_7_orbit horizontale : ( lat .), waagrechte garade . kommandostelle rivera meine -numme: idd129766876 . territorial : ( latin ), zu einem gebiet gehörig ; in ländisch von republik . thermonuclear_09_16_45_110_7_orbit satellit ( lat . satelles ‚begleiter‘) steht für : nukleare_iván , satellit ( astronomie ), ein himmelskörper , der einen planeten auf einer festen bahn umkreist : central del estado nuclear register identifikation n. 120052706 _5 nuclear technology provinzial_1977 . ﻿ -article: 2015 -10-31 https://plus.google.com/photos/106967535142671617878/albums/6211792148116604129?sqi=107572894726891261239&sqsi=ab0a86bd-6ca0-490f-b896-92ec979e3057 __d__	true	negative		
http://twitter.com/DerTypMitBier/statuses/687361079014469633	minuten bahn eingepennt , zack in buxtehude . keine pointe . __d__	true	negative	Allgemein:negative 	
http://www.computerbase.de/forum/showthread.php?t=1573480&p=18654535#post18654535	: steuern bei kauf von software aus usa ? die freigrenzen gelten nur für den persönlichen reiseverkehr nicht für den erwerb über das internet http://www.zoll.de/de/privatpersonen ... ngen_node.html voraussetzungen der reisende führt die betreffenden waren mit sich . als mitgeführt gelten auch auf dem gleichen beförderungsweg des reisenden , z.b. per bahn , voraus - oder nachgeschickte waren . wird ihr reisegepäck per post voraus - oder nachgesandt , so gilt es dagegen nicht als mitgeführt .[...] die waren sind für den persönlichen ge - oder verbrauch bestimmt .[...] __d__	true	negative	Allgemein:negative 	
http://twitter.com/ReclaBox\_DE/statuses/678499364973780994	berlin , kulanz und infoscore : als achtjähriger umweltkartenbesitzer der bvg , befinde ich mich gerade in ... https://t.co/dkakfbna7u __d__	true	negative	Allgemein:negative 	
http://twitter.com/Ursula\_Prem/statuses/667014070944575488	- danke ! __d__	true	negative	Allgemein:negative 	
http://www.rtntvnews.de/news/12999/Starker-Auftritt-in-der-Frankfurter-S-Bahn/	auftritt in der frankfurter s-bahn " hamburg ( rtn ) rund 50 millionen menschen haben den cover des songs „ kiss "" von anna guder und heidi joubert in der frankfurter s-bahn im internet gesehen . bei markus lanz in der sendung erzählen anna und heidi , wie es zu diesem besonderen auftritt kam " __d__	true	negative	Allgemein:negative 	
http://www.rnz.de/wirtschaft/wirtschaft-ueberregional\_artikel,-Bahn-plant-Bauarbeiten-auf-wichtiger-Nord-Sued-Strecke-\_arid,180953.html	plant bauarbeiten auf wichtiger nord-süd-strecke nach angaben der bahn sei dort eine umfangreiche streckensanierung geplant , teilte das eisenbahn-bundesamt ( eba ) auf anfrage mit . die bahn wollte sich im laufe des tages dazu äußern . fahrgastvertreter wurden von der ankündigung überrascht . der konze __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/152033178165965/posts/1032640233438584#152033178165965\_1032640233438584	: deutsche bahn personenverkehr " guten morgen liebes db-team , ich hoffe , dass ich bei dem thema bei ihnen richtig bin . ich habe eine bitte : könnten sie ihren s-bahnzugführern sagen , dass sie das mit "" immer alle zugtouren bei jeden halt automatisch öffnen "" zumindest morgens noch lassen sollen ? durch die gesperrte u5 fahre ich nun mit dem bus zu frankfurt süd und fahre um 6:57 uhr mit der s3 zum darmstadt hbf . man kann auch sagen : zu einer uhrzeit , in der es noch sehr frisch ist und man sich gemütlich in die bahn kuscheln will . :) leider ist mir die woche aufgefallen , dass aus mir nicht wirklich ersichtlichen gründen bei jedem halt alle türen geöffnet werden - voll automatisch und ohne , dass jemand davor steht . im hochsommer begrüße ich das bestimmt , aber bei einem aprilwetter und bei im moment 5 grad draussen ( zumindest heute morgen ) empfinde ich das irgendwie ziemlich ... ungemütlich . mir ist das schon mehrmals aufgefallen . gibt dafür einen grund ? es wäre schon , wenn sie das weitergeben könnten . vielen dank und viele grüße !" __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/113994684003/posts/10153648055179004#113994684003\_10153648055179004	: lufthansa von so vielen streiks hört man ja sonst nur bei der bahn . habe nächste woche urlaub und bin froh das ich nicht mit #lufthansa fliege . das personal streikt ständig , die ausstattung ( entertainment ) ist veraltet , die preise unangemessen hoch , und nach den tragischen vorfällen des letzten jahres sehen vertrauensbildende maßnahmen gegenüber dem kunden sicher anders aus . da wünscht man sich vom lufthansa personal einfach das mal drüber nachgedacht wird ob man mit diesem vorgehen langfristig erfolgreich ist und damit auch einen job hat . __d__	true	negative	Allgemein:negative 	
http://www.gutefrage.net/frage/wie-raucher-am-bahnhof-freundlich-auf-den-raucherbereich-aufmerksam-machen#comment-96197979	raucher am bahnhof freundlich auf den raucherbereich aufmerksam machen ? genau , es gibt genug andere stoffe , die schaden und denen ich nicht aus dem weg gehen kann . aber ich muss nicht auch noch den qualm anderer leute ertragen . wenn es orte gibt , an denen nicht geraucht werden darf , sollten sich alle raucher daran halten . gutefrage.net-tag : bahn + zigaretten gutefrage.net-tag : deutschland gutefrage.net-tag : bahn gutefrage.net-tag : zigaretten gutefrage.net-tag : lunge gutefrage.net-tag : raucher gutefrage.net-tag : asthma gutefrage.net-tag : bahnhof gutefrage.net-tag : s-bahn gutefrage.net-tag : schulweg gutefrage.net-tag : richtigfragen __d__	true	negative	Allgemein:negative 	
http://www.immo.ch/kaufen/14539430/wetzikon-zh/ruhig-sonnig-und-zentrumsnah-grosses-doppelhaus-mit-garten	, sonnig und zentrumsnah : grosses doppelhaus mit garten , 8620 wetzikon zh hell und grosszügig , ruhig und sonnig : das sind die hervorstechendsten eigenschaften , die dieses doppeleinfamilienhaus mit garten auszeichnen . und alles , was die familie im alltag braucht , liegt leicht erreichbar nah : s-bahn , läden und schulen ; der k __d__	true	negative	Allgemein:negative 	
http://www.facebook.com/258172067920/posts/10153697629982921?comment\_id=10153697788897921#258172067920\_10153697629982921\_10153697788897921	: szonline ein bus fährt sicher auch in die richtung und da n fahrradanhänger anzubringen ist ein leichtes für den vvo ... da brauch es ganz bestimmt keine monate ... selbst wenn , ich könnte vorzeitig reagieren und evtl . ein anderes ziel wählen , wo ich ggf . auch mit der s-bahn hinkomme . ein wenig planung bei gruppen über 5 personen gehört schon dazu ... __d__	true	negative	Allgemein:negative 	
http://twitter.com/Maxinxda/statuses/662649525161631744	ist wenn man die bahn nicht verpassen will , wird jeder zum leidtungssportler __d__	true	negative	Allgemein:negative 	
http://www.markt.de/dresden/nachmieter/nachmieter+gesucht/recordId,86b303e9/expose.htm	gesucht dresden gruna markt.de ( 86 b303e9 ) . der nur 6 monate alte kühlschrank kann evtl . gegen abschlag übernommen werden . bad mit badewanne kellerabteil gemeinsamer waschkeller mit wm-anschluss öpnv anbindung : bahn und bus haltestellen ludwig-hartmann-str . und altenberger str . ( linie 4 , 6 , __d__	true	negative	Allgemein:negative 	
http://twitter.com/DTNGermany/statuses/600895494622052352	germany : wie sie trotz gdl ans ziel kommen : die berliner s-bahn fährt nach einem ersatzfahrplan , die bvg v. .. http://t.co/qnsucpxgvt __d__	true	negative	Sonstige_Unregelmässigkeiten:negative 	
http://twitter.com/killerkahori/statuses/689496963222507520	wenn ich erstmal heim komme . alles gesperrt was stuttgart betrifft ( s-bahn und zug ). __d__	true	negative	Sonstige_Unregelmässigkeiten:negative 	
http://www.digitalnaive.de/jabra-move-bluetooth-kopfhoerer-im-test/	jabra move bluetooth kopfhörer im test – digitalnaive jabra move – ein kostengünstiges qualitätswunder eher zufällig kam ich zu dieser neuen technischen errungenschaft . da meine frau sich erst kürzlich aufgrund meiner lautstärke für bluetooth kopfhörer zum fernsehen umgesehen hatte , passte das angebot einen tag später bei den amazon blitzdeals perfekt . von im schnitt 70 € auf attraktive 49,99 € reduziert , orderte ich den jabra move bluetooth kopfhörer – eigentlich für sie . als ich dann aber das gute stück in den händen hielt – mit 2 einfachen schritten problemlos mit meinem smartphone verbunden hatte – war ich ganz angetan von dieser unkomplzierten art . auch die s-bahn fahrt von der arbeit nach hause machte mir diese kopfhörer noch schmackhafter . kein nerviges kabel , blitzschnell verbunden und wunderbar flexibel auf dem kopf . seit diesem zeitpunkt nutze ich die kopfhörer täglich und habe mich entschieden euch davon zu berichten . fakten zum jabra move in der infobox zubehör im lieferumfang : 3,5 -mm-audiokabel und usb-ladekabel bluetooth-version : 4. 0 avrcp : ja musik : ja lautsprecher-frequenzbereich : hifi gesprächszeit : bis zu 8 stunden standby-dauer : bis zu 288 stunden aufladen über usb : ja tragestil : überkopfbügel gewicht : 218 gramm maße :: h 17,2 x b 14,6 x l 5,9 cm die verpackung der karton macht direkt einen sehr wertigen eindruck und auch die innere aufmachung lässt einen nie das gefühl haben ein doch eher preisgünstiges objekt gekauft zu haben . in einem durchsichtigen hartplastik gehäuse ist der kopfhörer schön dargestellt . hat man den jabra move aus dem gehäuse genommen , findet man dahinter das zubehör in form von 1 x 3,5 mm klinke kabel , 1 x micro-usb ladekabel und einer kleinen aber sehr ausreichenden anleitung . mehr findet man nicht , eine schützende tasche oder hülle fehlt mir aber dann leider doch für den kopfhörer . verpackungstechnisch bin ich allerdings sehr zufrieden mit dem was jabra für diese preisregion anbietet . der jabra move liefert für diesen preis einen absolut akzeptablen klang und qualität ab die bedienung zur bedienung des kopfhörers lässt sich nicht all zu viel sagen . auf der rechten seite befindet sich der schiebregler mit dem man den kopfhörer ein - und ausschaltet oder von bluetooth auf das 3,5 mm kabel umstellt . auch findet ihr neben dem schalter eine kleine led welche den akkustand oder die bluetoothverbindung durch aufleuchten zu erkennen gibt . last but not least ist noch der micro-usb anschluss zum laden des jabra move auf dieser seite zu erwähnen . auf der linken seite befindet sich zum einen die 3,5 mm ansteckmöglichkeit , als auch der hauptregler für die bedienung beim telefonieren oder musik hören . der regler ist in der mitte erhöht und ist zum bestätigen , pausieren/starten von musik oder annehmen beziehungsweise auflegen von anrufen gedacht . die angrenzenden laut und leise tasten dienen aber auch um musiktitel vor und zurück zu schalten oder den akkustand des kopfhörers abzufragen . da der jabra move ein mikrofon besitzt , kann man somit auch problemlos damit telefonieren ohne das handy bedienen zu müssen . die belegung der tasten ist aus meiner sicht absolut sinnig gelöst und hinterlässt einen niemals mit fragezeichen was man doch jetzt wie drücken muss . es ist stimmig gelöst und bisher wurden alle meine eingaben problemlos und sofort korrekt angenommen . die inbetriebnahme nach erstmaligen anschalten des kopfhörers ertönt eine freundliche frauenstimme , die nach erfolgreichem unkomplizierten verbinden via bluetooth mit dem gerät eurer wahl freudig ein „ connected “ vermeldet . ab diesem moment kann man auf seinem smartphone , tablet oder macbook direkt alles was mit audio zu tun hat über den kopfhörer laufen lassen . selbstverständlich kann man ab diesem zeitpunkt aber auch via kopfhörer die kontrolle für play , pause , vor - oder zurück , lauter und leiser , rufannahme , auflegen oder dergleichen übernehmen . um den derzeitigen akkustand in erfahrung zu bringen , kann man außerhalb des „ play modus “ mit einem drücken der leiser taste die nette dame im ohr fragen . schaltet man den kopfhörer aus beziehungsweise in den 3,5 mm klinkemodus , so ertönt ein shutdown ton , der einem vermittelt dass der kopfhörer vom bluetooth getrennt wurde . der tragekomfort als gewicht gibt jabra laut datenblatt 218 gramm an , welche ich beim tragen jetzt weder als schwer oder leicht identifizieren kann . da ich selbst einen etwas größeren kopf habe , kann ich durchaus ein leichtes drücken feststellen , welches ich aber bisher nie als störend empfand . das kann sich mit der zeit selbstverständlich noch legen , da der kopfhörer sicherlich noch an druckkraft verlieren wird . der bügel aber sitzt sehr bequem und hat eine angenehme polsterung . mir persönlich gefallen die ohrpolster aus leder sehr gut , da diese sehr viele umgebungsgeräusche schlucken . die ohren selbst werden gut abgedeckt , ohne dass sie ganz in dem polster verschwinden . am längsten hatte ich den jabra move mit ca . 3 stunden im büro durchgehend getragen . mir ist er in dieser zeit weder schwer noch unbequem vorgekommen und somit kann ich ihn getrost empfehlen . die akkulaufzeit laut datenblatt schafft der akku des jabra move ohne aufladung satte 8 stunden . bisher habe ich noch keinen expliziten langzeittest gemacht , kann aber sagen dass ich aktuell schon 6 stunden am stück höre und mir die gute dame als akkustand immer noch ein „ battery full “ ins ohr flüstert . die ( klang ) qualität hier bin ich unter umständen der falsche tester , denn ich bin der meinung dass wir otto-normal-verbraucher nur sehr schwer konkrete unterschiede zwischen hochwertigen oder einfacheren kopfhörern machen können . was ich damit sagen will – der jabra move liefert für diesen preis einen absolut akzeptablen klang und qualität ab . zu einem 100 €, 200 € oder gar noch teureren kopfhörer würde sich der unterschied in den aller seltensten fällen in der klangqualität niederschlagen . da wären sicher ausstattung , features oder tragekomfort die gravierenderen unterschiede . auf das bluetooth bezogen konnte ich auch keinerlei aussetzer oder klangfehler ausmachen , bisher lief der jabra move zu meiner vollsten zufriedenheit . das zubehör zu diesem punkt kann und will ich nicht viele worte verlieren . es sind beide kabel enthalten die man benötigt um den kopfhörer zu laden , oder oldschool mit einem 3,5 klinke kabel an das gerät seiner wahl anzuschließen . der vorteil bei dem 3,5 klinke kabel ist , dass der kopfhörer dafür nicht geladen sein muss . das micro-usb kabel ist das selbe , welches bei wohl 90% der weltweit existenten smartphones oder tablets zum einsatz kommt . und die kleine anleitung ist für meinen geschmack aufgrund des umfangs was das gerät kann , völlig akzeptabel . mein fazit für sehr erschwingliche 49,99 € konnte ich den jabra move als schnäppchen auf amazon schießen und bin sehr froh es getan zu haben . hatte ich bereits kopfhörer von teufel für 100 , - € oder beats für über 200 , - € im einsatz , so kann ich behaupten dass mich dieser wireless kopfhörer auch für 50 , - € definitiv überzeugt hat . die vorteile eines kabellosen kopfhörers muss ich wohl den wenigsten erklären und so finde ich auch die ursprünglichen marktüblichen ca . 70 , - € absolut im rahmen . wer nach einem kabellosen headphone ausschau hält , sollte den jabra move bluetooth wireless kopfhörer in seine engere auswahl nehmen . __d__	true	negative		
